	0	1	2
1308	1.100000024	1.700000048	0.025586711
1309	1.100000024	1.799999952	0.019797051
1310	1.100000024	1.899999976	0.015424469
1311	1.100000024	2.000000000	0.012098931
1312	1.200000048	-2.000000000	0.002632861
1313	1.200000048	-1.899999976	0.002875160
1314	1.200000048	-1.799999952	0.003142867
1315	1.200000048	-1.700000048	0.003439087
1316	1.200000048	-1.600000024	0.003767365
1317	1.200000048	-1.500000000	0.004131775
1318	1.200000048	-1.399999976	0.004537003
1319	1.200000048	-1.299999952	0.004988460
1320	1.200000048	-1.200000048	0.005492413
1321	1.200000048	-1.100000024	0.006056149
1322	1.200000048	-1.000000000	0.006688185
1323	1.200000048	-0.899999976	0.007398481
1324	1.200000048	-0.800000012	0.008198781
1325	1.200000048	-0.699999988	0.009102964
1326	1.200000048	-0.600000024	0.010127525
1327	1.200000048	-0.500000000	0.011292161
1328	1.200000048	-0.400000006	0.012620531
1329	1.200000048	-0.300000012	0.014141195
1330	1.200000048	-0.200000003	0.015888853
1331	1.200000048	-0.100000001	0.017905919
1332	1.200000048	0.000000000	0.020244494
1333	1.200000048	0.100000001	0.022968994
1334	1.200000048	0.200000003	0.026159452
1335	1.200000048	0.300000012	0.029915500
1336	1.200000048	0.400000006	0.034361158
1337	1.200000048	0.500000000	0.039649449
1338	1.200000048	0.600000024	0.045964554
1339	1.200000048	0.699999988	0.053513702
1340	1.200000048	0.800000012	0.062487487
1341	1.200000048	0.899999976	0.072922446
1342	1.200000048	1.000000000	0.084267929
1343	1.200000048	1.100000024	0.094089463
1344	1.200000048	1.200000048	0.095486760
1345	1.200000048	1.299999952	0.083199598
1346	1.200000048	1.399999976	0.066063128
1347	1.200000048	1.500000000	0.050845508
1348	1.200000048	1.600000024	0.038868561
1349	1.200000048	1.700000048	0.029778229
1350	1.200000048	1.799999952	0.022940168
1351	1.200000048	1.899999976	0.017789742
1352	1.200000048	2.000000000	0.013889794
1353	1.299999952	-2.000000000	0.002136098
1354	1.299999952	-1.899999976	0.002330437
1355	1.299999952	-1.799999952	0.002544850
1356	1.299999952	-1.700000048	0.002781740
1357	1.299999952	-1.600000024	0.003043852
1358	1.299999952	-1.500000000	0.003334322
1359	1.299999952	-1.399999976	0.003656751
1360	1.299999952	-1.299999952	0.004015283
1361	1.299999952	-1.200000048	0.004414699
1362	1.299999952	-1.100000024	0.004860543
1363	1.299999952	-1.000000000	0.005359257
1364	1.299999952	-0.899999976	0.005918365
1365	1.299999952	-0.800000012	0.006546674
1366	1.299999952	-0.699999988	0.007254567
1367	1.299999952	-0.600000024	0.008054301
1368	1.299999952	-0.500000000	0.008960458
1369	1.299999952	-0.400000006	0.009990444
1370	1.299999952	-0.300000012	0.011165152
1371	1.299999952	-0.200000003	0.012509825
1372	1.299999952	-0.100000001	0.014055121
1373	1.299999952	0.000000000	0.015838463
1374	1.299999952	0.100000001	0.017905924
1375	1.299999952	0.200000003	0.020314369
1376	1.299999952	0.300000012	0.023134446
1377	1.299999952	0.400000006	0.026454160
1378	1.299999952	0.500000000	0.030383024
1379	1.299999952	0.600000024	0.035056125
1380	1.299999952	0.699999988	0.040636167
1381	1.299999952	0.800000012	0.047306310
1382	1.299999952	0.899999976	0.055235323
1383	1.299999952	1.000000000	0.064457111
1384	1.299999952	1.100000024	0.074490353
1385	1.299999952	1.200000048	0.083199598
1386	1.299999952	1.299999952	0.084524289
1387	1.299999952	1.399999976	0.073809430
1388	1.299999952	1.500000000	0.058766525
1389	1.299999952	1.600000024	0.045353793
1390	1.299999952	1.700000048	0.034761075
1391	1.299999952	1.799999952	0.026696550
1392	1.299999952	1.899999976	0.020612976
1393	1.299999952	2.000000000	0.016018879
1394	1.399999976	-2.000000000	0.001740224
1395	1.399999976	-1.899999976	0.001896814
1396	1.399999976	-1.799999952	0.002069343
1397	1.399999976	-1.700000048	0.002259688
1398	1.399999976	-1.600000024	0.002469984
1399	1.399999976	-1.500000000	0.002702661
1400	1.399999976	-1.399999976	0.002960504
1401	1.399999976	-1.299999952	0.003246707
1402	1.399999976	-1.200000048	0.003564942
1403	1.399999976	-1.100000024	0.003919459
1404	1.399999976	-1.000000000	0.004315168
1405	1.399999976	-0.899999976	0.004757787
1406	1.399999976	-0.800000012	0.005253977
1407	1.399999976	-0.699999988	0.005811565
1408	1.399999976	-0.600000024	0.006439745
1409	1.399999976	-0.500000000	0.007149394
1410	1.399999976	-0.400000006	0.007953431
1411	1.399999976	-0.300000012	0.008867285
1412	1.399999976	-0.200000003	0.009909500
1413	1.399999976	-0.100000001	0.011102426
1414	1.399999976	0.000000000	0.012473234
1415	1.399999976	0.100000001	0.014055122
1416	1.399999976	0.200000003	0.015888857
1417	1.399999976	0.300000012	0.018024888
1418	1.399999976	0.400000006	0.020525781
1419	1.399999976	0.500000000	0.023469517
1420	1.399999976	0.600000024	0.026953097
1421	1.399999976	0.699999988	0.031096248
1422	1.399999976	0.800000012	0.036043067
1423	1.399999976	0.899999976	0.041956067
1424	1.399999976	1.000000000	0.048985150
1425	1.399999976	1.100000024	0.057161666
1426	1.399999976	1.200000048	0.066063128
1427	1.399999976	1.299999952	0.073809430
1428	1.399999976	1.399999976	0.075057715
1429	1.399999976	1.500000000	0.065675594
1430	1.399999976	1.600000024	0.052421838
1431	1.399999976	1.700000048	0.040559880
1432	1.399999976	1.799999952	0.031162146
1433	1.399999976	1.899999976	0.023986932
1434	1.399999976	2.000000000	0.018560069
1435	1.500000000	-2.000000000	0.001423152
1436	1.500000000	-1.899999976	0.001549863
1437	1.500000000	-1.799999952	0.001689296
1438	1.500000000	-1.700000048	0.001842918
1439	1.500000000	-1.600000024	0.002012398
1440	1.500000000	-1.500000000	0.002199636
1441	1.500000000	-1.399999976	0.002406796
1442	1.500000000	-1.299999952	0.002636355
1443	1.500000000	-1.200000048	0.002891157
1444	1.500000000	-1.100000024	0.003174468
1445	1.500000000	-1.000000000	0.003490067
1446	1.500000000	-0.899999976	0.003842323
1447	1.500000000	-0.800000012	0.004236321
1448	1.500000000	-0.699999988	0.004677999
1449	1.500000000	-0.600000024	0.005174297
1450	1.500000000	-0.500000000	0.005733407
1451	1.500000000	-0.400000006	0.006364998
1452	1.500000000	-0.300000012	0.007080566
1453	1.500000000	-0.200000003	0.007893822
1454	1.500000000	-0.100000001	0.008821249
1455	1.500000000	0.000000000	0.009882736
1456	1.500000000	0.100000001	0.011102425
1457	1.500000000	0.200000003	0.012509827
1458	1.500000000	0.300000012	0.014141198
1459	1.500000000	0.400000006	0.016041342
1460	1.500000000	0.500000000	0.018265920
1461	1.500000000	0.600000024	0.020884162
1462	1.500000000	0.699999988	0.023982329
1463	1.500000000	0.800000012	0.027666815
1464	1.500000000	0.899999976	0.032065697
1465	1.500000000	1.000000000	0.037323456
1466	1.500000000	1.100000024	0.043573756
1467	1.500000000	1.200000048	0.050845508
1468	1.500000000	1.299999952	0.058766525
1469	1.500000000	1.399999976	0.065675594
1470	1.500000000	1.500000000	0.066846348
1471	1.500000000	1.600000024	0.058600061
1472	1.500000000	1.700000048	0.046882898
1473	1.500000000	1.799999952	0.036359653
1474	1.500000000	1.899999976	0.027997943
1475	1.500000000	2.000000000	0.021596858
1476	1.600000024	-2.000000000	0.001168001
1477	1.600000024	-1.899999976	0.001270943
1478	1.600000024	-1.799999952	0.001384080
1479	1.600000024	-1.700000048	0.001508573
1480	1.600000024	-1.600000024	0.001645734
1481	1.600000024	-1.500000000	0.001797049
1482	1.600000024	-1.399999976	0.001964214
1483	1.600000024	-1.299999952	0.002149161
1484	1.600000024	-1.200000048	0.002354100
1485	1.600000024	-1.100000024	0.002581567
1486	1.600000024	-1.000000000	0.002834480
1487	1.600000024	-0.899999976	0.003116203
1488	1.600000024	-0.800000012	0.003430641
1489	1.600000024	-0.699999988	0.003782329
1490	1.600000024	-0.600000024	0.004176555
1491	1.600000024	-0.500000000	0.004619528
1492	1.600000024	-0.400000006	0.005118532
1493	1.600000024	-0.300000012	0.005682205
1494	1.600000024	-0.200000003	0.006320793
1495	1.600000024	-0.100000001	0.007046530
1496	1.600000024	0.000000000	0.007874107
1497	1.600000024	0.100000001	0.008821248
1498	1.600000024	0.200000003	0.009909498
1499	1.600000024	0.300000012	0.011165150
1500	1.600000024	0.400000006	0.012620530
1501	1.600000024	0.500000000	0.014315576
1502	1.600000024	0.600000024	0.016299870
1503	1.600000024	0.699999988	0.018635165
1504	1.600000024	0.800000012	0.021398291
1505	1.600000024	0.899999976	0.024684086
1506	1.600000024	1.000000000	0.028606748
1507	1.600000024	1.100000024	0.033295091
1508	1.600000024	1.200000048	0.038868565
1509	1.600000024	1.299999952	0.045353793
1510	1.600000024	1.399999976	0.052421838
1511	1.600000024	1.500000000	0.058600061
1512	1.600000024	1.600000024	0.059694253
1513	1.600000024	1.700000048	0.052420817
1514	1.600000024	1.799999952	0.042029582
1515	1.600000024	1.899999976	0.032666888
1516	1.600000024	2.000000000	0.025207059
1517	1.700000048	-2.000000000	0.000961776
1518	1.700000048	-1.899999976	0.001045717
1519	1.700000048	-1.799999952	0.001137866
1520	1.700000048	-1.700000048	0.001239140
1521	1.700000048	-1.600000024	0.001350575
1522	1.700000048	-1.500000000	0.001473347
1523	1.700000048	-1.399999976	0.001608786
1524	1.700000048	-1.299999952	0.001758408
1525	1.700000048	-1.200000048	0.001923941
1526	1.700000048	-1.100000024	0.002107365
1527	1.700000048	-1.000000000	0.002310946
1528	1.700000048	-0.899999976	0.002537291
1529	1.700000048	-0.800000012	0.002789417
1530	1.700000048	-0.699999988	0.003070810
1531	1.700000048	-0.600000024	0.003385528
1532	1.700000048	-0.500000000	0.003738302
1533	1.700000048	-0.400000006	0.004134678
1534	1.700000048	-0.300000012	0.004581180
1535	1.700000048	-0.200000003	0.005085522
1536	1.700000048	-0.100000001	0.005656870
1537	1.700000048	0.000000000	0.006306163
1538	1.700000048	0.100000001	0.007046529
1539	1.700000048	0.200000003	0.007893821
1540	1.700000048	0.300000012	0.008867283
1541	1.700000048	0.400000006	0.009990443
1542	1.700000048	0.500000000	0.011292160
1543	1.700000048	0.600000024	0.012808140
1544	1.700000048	0.699999988	0.014582702
1545	1.700000048	0.800000012	0.016671007
1546	1.700000048	0.899999976	0.019141736
1547	1.700000048	1.000000000	0.022079613
1548	1.700000048	1.100000024	0.025586708
1549	1.700000048	1.200000048	0.029778229
1550	1.700000048	1.299999952	0.034761075
1551	1.700000048	1.399999976	0.040559884
1552	1.700000048	1.500000000	0.046882898
1553	1.700000048	1.600000024	0.052420817
1554	1.700000048	1.700000048	0.053440768
1555	1.700000048	1.799999952	0.047004584
1556	1.700000048	1.899999976	0.037762381
1557	1.700000048	2.000000000	0.029409928
1558	1.799999952	-2.000000000	0.000794417
1559	1.799999952	-1.899999976	0.000863100
1560	1.799999952	-1.799999952	0.000938418
1561	1.799999952	-1.700000048	0.001021098
1562	1.799999952	-1.600000024	0.001111963
1563	1.799999952	-1.500000000	0.001211945
1564	1.799999952	-1.399999976	0.001322095
1565	1.799999952	-1.299999952	0.001443607
1566	1.799999952	-1.200000048	0.001577841
1567	1.799999952	-1.100000024	0.001726348
1568	1.799999952	-1.000000000	0.001890899
1569	1.799999952	-0.899999976	0.002073528
1570	1.799999952	-0.800000012	0.002276578
1571	1.799999952	-0.699999988	0.002502744
1572	1.799999952	-0.600000024	0.002755160
1573	1.799999952	-0.500000000	0.003037457
1574	1.799999952	-0.400000006	0.003353880
1575	1.799999952	-0.300000012	0.003709402
1576	1.799999952	-0.200000003	0.004109871
1577	1.799999952	-0.100000001	0.004562198
1578	1.799999952	0.000000000	0.005074596
1579	1.799999952	0.100000001	0.005656870
1580	1.799999952	0.200000003	0.006320793
1581	1.799999952	0.300000012	0.007080565
1582	1.799999952	0.400000006	0.007953431
1583	1.799999952	0.500000000	0.008960455
1584	1.799999952	0.600000024	0.010127528
1585	1.799999952	0.699999988	0.011486611
1586	1.799999952	0.800000012	0.013077410
1587	1.799999952	0.899999976	0.014949342
1588	1.799999952	1.000000000	0.017163912
1589	1.799999952	1.100000024	0.019797051
1590	1.799999952	1.200000048	0.022940168
1591	1.799999952	1.299999952	0.026696542
1592	1.799999952	1.399999976	0.031162146
1593	1.799999952	1.500000000	0.036359653
1594	1.799999952	1.600000024	0.042029582
1595	1.799999952	1.700000048	0.047004584
1596	1.799999952	1.799999952	0.047953408
1597	1.799999952	1.899999976	0.042240910
1598	1.799999952	2.000000000	0.033998501
1599	1.899999976	-2.000000000	0.000658079
1600	1.899999976	-1.899999976	0.000714461
1601	1.899999976	-1.799999952	0.000776223
1602	1.899999976	-1.700000048	0.000843949
1603	1.899999976	-1.600000024	0.000918294
1604	1.899999976	-1.500000000	0.000999999
1605	1.899999976	-1.399999976	0.001089899
1606	1.899999976	-1.299999952	0.001188939
1607	1.899999976	-1.200000048	0.001298195
1608	1.899999976	-1.100000024	0.001418886
1609	1.899999976	-1.000000000	0.001552406
1610	1.899999976	-0.899999976	0.001700349
1611	1.899999976	-0.800000012	0.001864544
1612	1.899999976	-0.699999988	0.002047088
1613	1.899999976	-0.600000024	0.002250414
1614	1.899999976	-0.500000000	0.002477328
1615	1.899999976	-0.400000006	0.002731101
1616	1.899999976	-0.300000012	0.003015543
1617	1.899999976	-0.200000003	0.003335120
1618	1.899999976	-0.100000001	0.003695087
1619	1.899999976	0.000000000	0.004101652
1620	1.899999976	0.100000001	0.004562198
1621	1.899999976	0.200000003	0.005085526
1622	1.899999976	0.300000012	0.005682206
1623	1.899999976	0.400000006	0.006365001
1624	1.899999976	0.500000000	0.007149393
1625	1.899999976	0.600000024	0.008054299
1626	1.899999976	0.699999988	0.009102965
1627	1.899999976	0.800000012	0.010324094
1628	1.899999976	0.899999976	0.011753330
1629	1.899999976	1.000000000	0.013435047
1630	1.899999976	1.100000024	0.015424468
1631	1.899999976	1.200000048	0.017789742
1632	1.899999976	1.299999952	0.020612976
1633	1.899999976	1.399999976	0.023986930
1634	1.899999976	1.500000000	0.027997941
1635	1.899999976	1.600000024	0.032666888
1636	1.899999976	1.700000048	0.037762385
1637	1.899999976	1.799999952	0.042240910
1638	1.899999976	1.899999976	0.043122217
1639	1.899999976	2.000000000	0.038037922
1640	2.000000000	-2.000000000	0.000546617
1641	2.000000000	-1.899999976	0.000593042
1642	2.000000000	-1.799999952	0.000643845
1643	2.000000000	-1.700000048	0.000699495
1644	2.000000000	-1.600000024	0.000760518
1645	2.000000000	-1.500000000	0.000827504
1646	2.000000000	-1.399999976	0.000901119
1647	2.000000000	-1.299999952	0.000982117
1648	2.000000000	-1.200000048	0.001071349
1649	2.000000000	-1.100000024	0.001169782
1650	2.000000000	-1.000000000	0.001278518
1651	2.000000000	-0.899999976	0.001398808
1652	2.000000000	-0.800000012	0.001532089
1653	2.000000000	-0.699999988	0.001680006
1654	2.000000000	-0.600000024	0.001844455
1655	2.000000000	-0.500000000	0.002027616
1656	2.000000000	-0.400000006	0.002232023
1657	2.000000000	-0.300000012	0.002460615
1658	2.000000000	-0.200000003	0.002716829
1659	2.000000000	-0.100000001	0.003004683
1660	2.000000000	0.000000000	0.003328903
1661	2.000000000	0.100000001	0.003695086
1662	2.000000000	0.200000003	0.004109872
1663	2.000000000	0.300000012	0.004581182
1664	2.000000000	0.400000006	0.005118535
1665	2.000000000	0.500000000	0.005733409
1666	2.000000000	0.600000024	0.006439744
1667	2.000000000	0.699999988	0.007254567
1668	2.000000000	0.800000012	0.008198783
1669	2.000000000	0.899999976	0.009298224
1670	2.000000000	1.000000000	0.010584964
1671	2.000000000	1.100000024	0.012098930
1672	2.000000000	1.200000048	0.013889796
1673	2.000000000	1.299999952	0.016018879
1674	2.000000000	1.399999976	0.018560069
1675	2.000000000	1.500000000	0.021596856
1676	2.000000000	1.600000024	0.025207061
1677	2.000000000	1.700000048	0.029409928
1678	2.000000000	1.799999952	0.033998501
1679	2.000000000	1.899999976	0.038037922
1680	2.000000000	2.000000000	0.038855601
